timestep,value_estimate,cumulative_reward
513,0.0732915997505188,
514,0.0741400420665741,
515,0.07530149817466736,
516,0.07710234820842743,
517,0.07948870956897736,
518,0.08240176737308502,
519,0.08582144975662231,
520,0.08904781937599182,
521,0.09250743687152863,
522,0.09632442891597748,
523,0.10007411986589432,
524,0.10402655601501465,
525,0.10767559707164764,
526,0.11168786883354187,
527,0.11564584076404572,
528,0.1196574792265892,
529,0.1232752799987793,
530,0.12699034810066223,
531,0.1308913379907608,
532,0.134569451212883,
533,0.13808020949363708,
534,0.1413036733865738,
535,0.1444171816110611,
536,0.14697736501693726,
537,0.14932480454444885,
538,0.15110932290554047,
539,0.15240848064422607,
540,0.15336287021636963,
541,0.1542678028345108,
542,0.15518692135810852,
543,0.1554984152317047,
544,0.15560343861579895,
545,0.1556902825832367,
546,0.1553175449371338,
547,0.15453769266605377,
548,0.15380054712295532,
549,0.1525372415781021,
550,0.15071582794189453,
551,0.1488621085882187,
552,0.1467406451702118,
553,0.14446952939033508,
554,0.14164415001869202,
555,0.1388719528913498,
556,0.13559576869010925,
557,0.13248999416828156,
558,0.1295243501663208,
559,0.12655574083328247,
560,0.12312707304954529,
561,0.11972880363464355,
562,0.11623062193393707,
563,0.11303430795669556,
564,0.10988886654376984,
565,0.10669084638357162,
566,0.10342179983854294,
567,0.10051015019416809,
568,0.0980064868927002,
569,0.09554115682840347,
570,0.09329468756914139,
571,0.09104053676128387,
572,0.0886540561914444,
573,0.08642739057540894,
574,0.08404805511236191,
575,0.08169140666723251,
576,0.07954632490873337,
577,0.0777120590209961,
578,0.0764942467212677,
579,0.0755758285522461,
580,0.0747201144695282,
581,0.07423675060272217,
582,0.07426083087921143,
583,0.07449289411306381,
584,0.07465705275535583,
585,0.07520302385091782,
586,0.07579374313354492,
587,0.07667874544858932,
588,0.07799004763364792,
589,0.07942719757556915,
590,0.08131924271583557,
591,0.08371150493621826,
592,0.08624403923749924,
593,0.08932974934577942,
594,0.09242904186248779,
595,0.09534939378499985,
596,0.09808143228292465,
597,0.10129962861537933,
598,0.10490407049655914,
599,0.10817988216876984,
600,0.11117401719093323,
601,0.1142447292804718,
602,0.11721622198820114,
603,0.12013101577758789,
604,0.12282329797744751,
605,0.12532350420951843,
606,0.12806552648544312,
607,0.13096444308757782,
608,0.13353876769542694,
609,0.13615232706069946,
610,0.13830511271953583,
611,0.14061444997787476,
612,0.14270922541618347,
613,0.14455388486385345,
614,0.14586769044399261,
615,0.1469603031873703,
616,0.14813372492790222,
617,0.14879579842090607,
618,0.14954707026481628,
619,0.150190070271492,
620,0.1504664570093155,
621,0.15048225224018097,
622,0.15000660717487335,
623,0.14925117790699005,
624,0.14830441772937775,
625,0.14725765585899353,
626,0.14586786925792694,
627,0.14438195526599884,
628,0.14278534054756165,
629,0.14109568297863007,
630,0.13951291143894196,
631,0.13739067316055298,
632,0.13494668900966644,
633,0.1321447640657425,
634,0.12938186526298523,
635,0.12614800035953522,
636,0.12250686436891556,
637,0.11850401759147644,
638,0.11462818086147308,
639,0.11089619994163513,
640,0.10729372501373291,
641,0.10390695184469223,
642,0.10050052404403687,
643,0.09733106940984726,
644,0.09458167105913162,
645,0.09206166863441467,
646,0.08939418196678162,
647,0.08728562295436859,
648,0.08568887412548065,
649,0.08444914221763611,
650,0.08336499333381653,
651,0.08261924237012863,
652,0.0819481685757637,
653,0.08117002993822098,
654,0.08044686913490295,
655,0.08035127818584442,
656,0.08039861172437668,
657,0.08083772659301758,
658,0.08159226924180984,
659,0.08249345421791077,
660,0.08388765156269073,
661,0.08538450300693512,
662,0.08678705990314484,
663,0.08855609595775604,
664,0.09069284796714783,
665,0.09283830225467682,
666,0.0954967811703682,
667,0.09789926558732986,
668,0.10060890018939972,
669,0.10313153266906738,
670,0.10552883893251419,
671,0.10777217149734497,
672,0.1104140356183052,
673,0.1130310595035553,
674,0.11586315929889679,
675,0.11849260330200195,
676,0.12108513712882996,
677,0.12383601069450378,
678,0.12614990770816803,
679,0.12806649506092072,
680,0.12979954481124878,
681,0.1317422091960907,
682,0.13336072862148285,
683,0.134851336479187,
684,0.1358647644519806,
685,0.13686002790927887,
686,0.13740475475788116,
687,0.13812382519245148,
688,0.1385805606842041,
689,0.13854621350765228,
690,0.13835476338863373,
691,0.13830798864364624,
692,0.1383768916130066,
693,0.13792167603969574,
694,0.13730168342590332,
695,0.1368347853422165,
696,0.1364940106868744,
697,0.13610678911209106,
698,0.13541153073310852,
699,0.13463447988033295,
700,0.13386376202106476,
701,0.13314944505691528,
702,0.13194838166236877,
703,0.13075894117355347,
704,0.12910416722297668,
705,0.12753893435001373,
706,0.12580396234989166,
707,0.12364695966243744,
708,0.12137851864099503,
709,0.11932852864265442,
710,0.11698607355356216,
711,0.11481744796037674,
712,0.112491175532341,
713,0.11002998799085617,
714,0.1077737808227539,
715,0.10545796155929565,
716,0.10318081825971603,
717,0.10063104331493378,
718,0.09828604757785797,
719,0.09639202058315277,
720,0.09455060213804245,
721,0.09274926781654358,
722,0.09075964987277985,
723,0.0893281027674675,
724,0.08829045295715332,
725,0.08738328516483307,
726,0.08632084727287292,
727,0.08536183834075928,
728,0.0845804512500763,
729,0.08378010988235474,
730,0.08347760885953903,
731,0.08335256576538086,
732,0.08313893526792526,
733,0.08282889425754547,
734,0.08286843448877335,
735,0.08282344788312912,
736,0.08270271867513657,
737,0.08319854736328125,
738,0.08397569507360458,
739,0.08465976268053055,
740,0.08567757159471512,
741,0.08677472174167633,
742,0.08801515400409698,
743,0.08909959346055984,
744,0.09075495600700378,
745,0.09219163656234741,
746,0.09404074400663376,
747,0.096359483897686,
748,0.09904296696186066,
749,0.10145318508148193,
750,0.10363698750734329,
751,0.10626552999019623,
752,0.10924598574638367,
753,0.11210741102695465,
754,0.11517367511987686,
755,0.11833922564983368,
756,0.12120407074689865,
757,0.12432026863098145,
758,0.127207949757576,
759,0.1299072504043579,
760,0.13280551135540009,
761,0.13555768132209778,
762,0.13820992410182953,
763,0.14035069942474365,
764,0.14231516420841217,
765,0.14382882416248322,
766,0.14483517408370972,
767,0.1454007923603058,
768,0.14545367658138275,
769,0.14559482038021088,
770,0.14554409682750702,
771,0.14529050886631012,
772,0.14450004696846008,
773,0.14333796501159668,
774,0.14229711890220642,
775,0.14103034138679504,
776,0.1394081711769104,
777,0.13791635632514954,
778,0.13621701300144196,
779,0.1340256631374359,
780,0.1318005919456482,
781,0.12947551906108856,
782,0.127348393201828,
783,0.12474991381168365,
784,0.12175500392913818,
785,0.11864355206489563,
786,0.11570446938276291,
787,0.11305364221334457,
788,0.11012662947177887,
789,0.10757962614297867,
790,0.10537924617528915,
791,0.10298442840576172,
792,0.10062316805124283,
793,0.0983324870467186,
794,0.09621939063072205,
795,0.09457685798406601,
796,0.09306849539279938,
797,0.09147860109806061,
798,0.09012660384178162,
799,0.08929848670959473,
800,0.08838915079832077,
801,0.08790689706802368,
802,0.08795005083084106,
803,0.08816847205162048,
804,0.08875025063753128,
805,0.08959880471229553,
806,0.09061933308839798,
807,0.09184591472148895,
808,0.09320981055498123,
809,0.09493116289377213,
810,0.09671436995267868,
811,0.09831197559833527,
812,0.10039965063333511,
813,0.10287110507488251,
814,0.10503971576690674,
815,0.10764152556657791,
816,0.1103440597653389,
817,0.11307954788208008,
818,0.11546872556209564,
819,0.11753280460834503,
820,0.1196405291557312,
821,0.12155310064554214,
822,0.12374476343393326,
823,0.12555260956287384,
824,0.12731586396694183,
825,0.12892094254493713,
826,0.1305474042892456,
827,0.1317651867866516,
828,0.1329500824213028,
829,0.13430902361869812,
830,0.1352698802947998,
831,0.13636469841003418,
832,0.13753940165042877,
833,0.13883641362190247,
834,0.13971209526062012,
835,0.14010317623615265,
836,0.14039838314056396,
837,0.14052505791187286,
838,0.14014175534248352,
839,0.13927993178367615,
840,0.13858258724212646,
841,0.13735733926296234,
842,0.13566605746746063,
843,0.13376441597938538,
844,0.13199470937252045,
845,0.13038626313209534,
846,0.12829215824604034,
847,0.12644293904304504,
848,0.12479300796985626,
849,0.12269245088100433,
850,0.12048617005348206,
851,0.11789087951183319,
852,0.11532292515039444,
853,0.11239030212163925,
854,0.10937877744436264,
855,0.1067400723695755,
856,0.10394987463951111,
857,0.10158497095108032,
858,0.09961684793233871,
859,0.09806374460458755,
860,0.09686287492513657,
861,0.0959697812795639,
862,0.09539086371660233,
863,0.09479939937591553,
864,0.0944366455078125,
865,0.09386111795902252,
866,0.0931195467710495,
867,0.092763751745224,
868,0.09219419956207275,
869,0.09186294674873352,
870,0.09193005412817001,
871,0.09192241728305817,
872,0.09214172512292862,
873,0.09219270944595337,
874,0.09264151751995087,
875,0.09317490458488464,
876,0.0935172587633133,
877,0.09439755231142044,
878,0.09540145099163055,
879,0.09619142860174179,
880,0.09749624878168106,
881,0.09885796904563904,
882,0.10066252946853638,
883,0.10245098918676376,
884,0.10399284958839417,
885,0.10569358617067337,
886,0.10731577128171921,
887,0.1092856377363205,
888,0.11132751405239105,
889,0.11365006119012833,
890,0.11602502316236496,
891,0.11835368722677231,
892,0.12073298543691635,
893,0.12271104753017426,
894,0.12432435154914856,
895,0.12562796473503113,
896,0.1268184632062912,
897,0.12758755683898926,
898,0.12852902710437775,
899,0.1295156478881836,
900,0.13069464266300201,
901,0.13184994459152222,
902,0.1326046586036682,
903,0.1332416832447052,
904,0.13406026363372803,
905,0.1343795657157898,
906,0.13449476659297943,
907,0.13471120595932007,
908,0.13468170166015625,
909,0.1341850906610489,
910,0.13324585556983948,
911,0.13190235197544098,
912,0.13032174110412598,
913,0.12829862534999847,
914,0.12595520913600922,
915,0.12339231371879578,
916,0.12055438756942749,
917,0.11764684319496155,
918,0.11464707553386688,
919,0.11128909885883331,
920,0.10762137174606323,
921,0.10413309186697006,
922,0.10047399997711182,
923,0.09703432768583298,
924,0.09395352005958557,
925,0.09062877297401428,
926,0.08734641224145889,
927,0.08392442762851715,
928,0.08067984879016876,
929,0.07788798213005066,
930,0.07569083571434021,
931,0.07376819849014282,
932,0.07188327610492706,
933,0.07068882137537003,
934,0.07013015449047089,
935,0.0694853663444519,
936,0.06883502006530762,
937,0.06850860267877579,
938,0.06887577474117279,
939,0.06989079713821411,
940,0.07154522091150284,
941,0.07344130426645279,
942,0.07579983025789261,
943,0.0787694901227951,
944,0.08190924674272537,
945,0.08495704084634781,
946,0.08859135955572128,
947,0.09217220544815063,
948,0.0962628424167633,
949,0.10077007114887238,
950,0.10565093904733658,
951,0.11064431816339493,
952,0.11589733511209488,
953,0.12119734287261963,
954,0.12605038285255432,
955,0.1305064857006073,
956,0.13461405038833618,
957,0.1386466920375824,
958,0.14277537167072296,
959,0.14694839715957642,
960,0.1511356681585312,
961,0.15508070588111877,
962,0.15846769511699677,
963,0.16139380633831024,
964,0.16370989382266998,
965,0.16553033888339996,
966,0.16732464730739594,
967,0.1689504086971283,
968,0.17050540447235107,
969,0.17197585105895996,
970,0.1733558624982834,
971,0.17416389286518097,
972,0.17469774186611176,
973,0.17497046291828156,
974,0.17493270337581635,
975,0.17449986934661865,
976,0.17377585172653198,
977,0.1729251593351364,
978,0.1714055985212326,
979,0.1698407530784607,
980,0.16790395975112915,
981,0.16531923413276672,
982,0.1621101200580597,
983,0.158427432179451,
984,0.15441790223121643,
985,0.15040390193462372,
986,0.14612138271331787,
987,0.14175930619239807,
988,0.1372683346271515,
989,0.1323266625404358,
990,0.12749254703521729,
991,0.12266431748867035,
992,0.11743474006652832,
993,0.11181363463401794,
994,0.10584216564893723,
995,0.10025735199451447,
996,0.0943397730588913,
997,0.08871901035308838,
998,0.08297331631183624,
999,0.09302076697349548,-51.5222
1000,0.09322943538427353,
1001,0.09323786199092865,
1002,0.09308526664972305,
1003,0.09329137206077576,
1004,0.09328339248895645,
1005,0.09311401844024658,
1006,0.0927843227982521,
1007,0.09229645878076553,
1008,0.09185301512479782,
1009,0.091237373650074,
1010,0.0904737338423729,
1011,0.08956712484359741,
1012,0.08867968618869781,
