timestep,value_estimate,cumulative_reward
263,0.07292008399963379,
264,0.13663800060749054,
265,0.20647114515304565,
266,0.264452189207077,
267,0.2953706383705139,
268,0.3130296468734741,
269,0.3208076059818268,
270,0.3282575309276581,
271,0.3329143524169922,
272,0.33100882172584534,
273,0.3134768009185791,
274,0.2882382273674011,
275,0.2479754388332367,
276,0.2055065780878067,
277,0.16578473150730133,
278,0.13177107274532318,
279,0.10269027948379517,
280,0.08069220185279846,
281,0.05172478407621384,
282,0.009546801447868347,
283,-0.04919479787349701,
284,-0.09741118550300598,
285,-0.20022358000278473,
286,-0.2963657081127167,
287,-0.3673689365386963,
288,-0.38591644167900085,
289,-0.3762645721435547,
290,-0.3440679609775543,
291,-0.31259697675704956,
292,-0.27093997597694397,
293,-0.22345879673957825,
294,-0.17489677667617798,
295,-0.13173554837703705,
296,-0.10368761420249939,
297,-0.08792144060134888,
298,-0.0797620415687561,
299,-0.07765412330627441,
300,-0.07471899688243866,
301,-0.06399527937173843,
302,-0.03785102069377899,
303,0.005936786532402039,
304,0.07588709890842438,
305,0.12297375500202179,
306,0.16123993694782257,
307,0.2531495690345764,
308,0.31210169196128845,
309,0.3330807387828827,
310,0.34197062253952026,
311,0.33768004179000854,
312,0.33488500118255615,
313,0.3282735347747803,
314,0.31181591749191284,
315,0.2847394347190857,
316,0.2465057522058487,
317,0.20385034382343292,
318,0.16258208453655243,
319,0.12909643352031708,
320,0.09987430274486542,
321,0.06900395452976227,
322,0.04468172788619995,
323,0.011431567370891571,
324,-0.0360216349363327,
325,-0.10596886277198792,
326,-0.22907203435897827,
327,-0.3159278631210327,
328,-0.3717307448387146,
329,-0.3855110704898834,
330,-0.37378087639808655,
331,-0.34671056270599365,
332,-0.31284746527671814,
333,-0.2656262516975403,
334,-0.21759545803070068,
335,-0.1720764935016632,
336,-0.1316964477300644,
337,-0.1025192141532898,
338,-0.0884869396686554,
339,-0.08100848644971848,
340,-0.0770876407623291,
341,-0.07228323817253113,
342,-0.05639428645372391,
343,-0.028956159949302673,
344,-0.0008485987782478333,
345,0.03974352031946182,
346,0.08332651853561401,
347,0.12387700378894806,
348,0.1942480504512787,
349,0.264673113822937,
350,0.29399624466896057,
351,0.3206036686897278,
352,0.33553367853164673,
353,0.3393290936946869,
354,0.34389904141426086,
355,0.3388582468032837,
356,0.32963865995407104,
357,0.3160077631473541,
358,0.28806304931640625,
359,0.24847210943698883,
360,0.20306317508220673,
361,0.16305629909038544,
362,0.12946732342243195,
363,0.10336430370807648,
364,0.08236193656921387,
365,0.06508306413888931,
366,0.03606410324573517,
367,0.007597200572490692,
368,-0.027828581631183624,
369,-0.07242880761623383,
370,-0.15394125878810883,
371,-0.2499721795320511,
372,-0.3003067076206207,
373,-0.35521399974823,
374,-0.3726961612701416,
375,-0.3826879858970642,
376,-0.3768336772918701,
377,-0.36256927251815796,
